match_id,Winner
20241228-M-United_Cup-RR-Alex_De_Minaur-Tomas_Martin_Etcheverry,1
20241228-M-United_Cup-RR-Stefanos_Tsitsipas-Pablo_Carreno_Busta,1
20241229-M-United_Cup-RR-Thiago_Monteiro-Alexander_Zverev,2
20241230-M-Brisbane-R32-Grigor_Dimitrov-Yannick_Hanfmann,1
20241230-M-Brisbane-R32-Holger_Rune-Jiri_Lehecka,2
20241230-M-Brisbane-R32-Matteo_Arnaldi-Alexei_Popyrin,1
20241230-M-Hong_Kong-R32-Brandon_Nakashima-Lorenzo_Sonego,2
20241230-M-United_Cup-RR-Casper_Ruud-Hubert_Hurkacz,1
20241231-M-Brisbane-R32-Giovanni_Mpetshi_Perricard-Nick_Kyrgios,1
20241231-M-Brisbane-R32-Novak_Djokovic-Rinky_Hijikata,1
20250101-M-Brisbane-R16-Grigor_Dimitrov-Aleksandar_Vukic,1
20250101-M-United_Cup-RR-Hubert_Hurkacz-Tomas_Machac,2
20250102-M-Brisbane-R16-Giovanni_Mpetshi_Perricard-Frances_Tiafoe,1
20250102-M-Brisbane-R16-Novak_Djokovic-Gael_Monfils,1
20250102-M-Hong_Kong-R16-Andrey_Rublev-Fabian_Marozsan,2
20250102-M-Hong_Kong-R16-Gabriel_Diallo-Lorenzo_Musetti,2
20250102-M-United_Cup-QF-Hubert_Hurkacz-Billy_Harris,1
20250103-M-Brisbane-QF-Giovanni_Mpetshi_Perricard-Jakub_Mensik,1
20250103-M-Brisbane-QF-Nicolas_Jarry-Jiri_Lehecka,2
20250103-M-Brisbane-QF-Novak_Djokovic-Reilly_Opelka,2
20250103-M-Hong_Kong-QF-Jaume_Munar-Lorenzo_Musetti,1
20250103-M-United_Cup-QF-Tomas_Machac-Flavio_Cobolli,1
20250104-M-Brisbane-SF-Grigor_Dimitrov-Jiri_Lehecka,2
20250104-M-Brisbane-SF-Reilly_Opelka-Giovanni_Mpetshi_Perricard,1
20250104-M-United_Cup-SF-Hubert_Hurkacz-Alexander_Shevchenko,1
20250105-M-Brisbane-F-Jiri_Lehecka-Reilly_Opelka,1
20250105-M-United_Cup-F-Hubert_Hurkacz-Taylor_Fritz,2
20250106-M-Adelaide-R32-Denis_Shapovalov-Zhizhen_Zhang,1
20250106-M-Australian_Open-Q1-Elmer_Moller-Lukas_Neumayer,2
20250106-M-Oeiras_1_CH-R32-Karue_Sell-Robin_Bertrand,1
20250107-M-Australian_Open-Q1-Dominik_Koepfer-Ignacio_Buse,1
20250108-M-Auckland-R16-Alejandro_Tabilo-Nishesh_Basavareddy,2
20250108-M-Auckland-R16-Gael_Monfils-Jan_Lennard_Struff,1
20250109-M-Auckland-QF-Facundo_Diaz_Acosta-Gael_Monfils,2
20250109-M-Auckland-R16-Ben_Shelton-Jakub_Mensik,2
20250110-M-Auckland-SF-Gael_Monfils-Nishesh_Basavareddy,1
20250111-M-Auckland-F-Gael_Monfils-Zizou_Bergs,1
20250112-M-Australian_Open-R128-Casper_Ruud-Jaume_Munar,1
20250112-M-Australian_Open-R128-Kei_Nishikori-Thiago_Monteiro,1
20250112-M-Australian_Open-R128-Otto_Virtanen-Arthur_Fils,2
20250113-M-Australian_Open-R128-Alex_Michelsen-Stefanos_Tsitsipas,1
20250113-M-Australian_Open-R128-Alexander_Shevchenko-Carlos_Alcaraz,2
20250113-M-Australian_Open-R128-Brandon_Nakashima-Ben_Shelton,2
20250113-M-Australian_Open-R128-Christopher_Oconnell-Tommy_Paul,2
20250113-M-Australian_Open-R128-Jannik_Sinner-Nicolas_Jarry,1
20250113-M-Australian_Open-R128-Novak_Djokovic-Nishesh_Basavareddy,1
20250114-M-Australian_Open-R128-Adrian_Mannarino-Karen_Khachanov,2
20250114-M-Australian_Open-R128-Alex_De_Minaur-Botic_Van_De_Zandschulp,1
20250114-M-Australian_Open-R128-Andrey_Rublev-Joao_Fonseca,2
20250114-M-Australian_Open-R128-Giovanni_Mpetshi_Perricard-Gael_Monfils,2
20250114-M-Australian_Open-R128-Hubert_Hurkacz-Tallon_Griekspoor,1
20250114-M-Australian_Open-R128-Kasidit_Samrej-Daniil_Medvedev,2
20250114-M-Australian_Open-R128-Matteo_Arnaldi-Lorenzo_Musetti,2
20250114-M-Australian_Open-R128-Stan_Wawrinka-Lorenzo_Sonego,2
20250114-M-Australian_Open-R128-Taylor_Fritz-Jenson_Brooksby,1
20250114-M-Buenos_Aires_CH-R32-Juan_Pablo_Varillas-Juan_Carlos_Prado_Angelo,1
20250115-M-Australian_Open-R64-Alexander_Zverev-Pedro_Martinez,1
20250115-M-Australian_Open-R64-Carlos_Alcaraz-Yoshihito_Nishioka,1
20250115-M-Australian_Open-R64-Casper_Ruud-Jakub_Mensik,2
20250115-M-Australian_Open-R64-Kei_Nishikori-Tommy_Paul,2
20250115-M-Australian_Open-R64-Ugo_Humbert-Hady_Habib,1
20250116-M-Australian_Open-Q3-Mark_Lajal-Jaime_Faria,2
20250116-M-Australian_Open-R64-Gael_Monfils-Daniel_Altmaier,1
20250116-M-Australian_Open-R64-Hubert_Hurkacz-Miomir_Kecmanovic,2
20250116-M-Australian_Open-R64-Learner_Tien-Daniil_Medvedev,1
20250116-M-Australian_Open-R64-Lorenzo_Sonego-Joao_Fonseca,1
20250116-M-Australian_Open-R64-Taylor_Fritz-Cristian_Garin,1
20250116-M-Australian_Open-R64-Tristan_Schoolkate-Jannik_Sinner,2
20250117-M-Australian_Open-R32-Corentin_Moutet-Learner_Tien,2
20250117-M-Australian_Open-R32-Novak_Djokovic-Tomas_Machac,1
20250117-M-Australian_Open-R32-Nuno_Borges-Carlos_Alcaraz,2
20250118-M-Australian_Open-R32-Alex_Michelsen-Karen_Khachanov,1
20250118-M-Australian_Open-R32-Ben_Shelton-Lorenzo_Musetti,1
20250118-M-Australian_Open-R32-Jannik_Sinner-Marcos_Giron,1
20250118-M-Australian_Open-R32-Miomir_Kecmanovic-Holger_Rune,2
20250118-M-Australian_Open-R32-Taylor_Fritz-Gael_Monfils,2
20250119-M-Australian_Open-R16-Novak_Djokovic-Jiri_Lehecka,1
20250119-M-Australian_Open-R16-Ugo_Humbert-Alexander_Zverev,2
20250120-M-Australian_Open-R16-Ben_Shelton-Gael_Monfils,1
20250120-M-Australian_Open-R16-Jannik_Sinner-Holger_Rune,1
20250121-M-Australian_Open-QF-Alexander_Zverev-Tommy_Paul,1
20250121-M-Australian_Open-QF-Novak_Djokovic-Carlos_Alcaraz,1
20250122-M-Australian_Open-QF-Jannik_Sinner-Alex_De_Minaur,1
20250122-M-Australian_Open-QF-Lorenzo_Sonego-Ben_Shelton,2
20250124-M-Australian_Open-SF-Jannik_Sinner-Ben_Shelton,1
20250124-M-Australian_Open-SF-Novak_Djokovic-Alexander_Zverev,2
20250125-M-Oeiras_3_CH-R32-Clement_Chidekh-Adrian_Andreev,2
20250126-M-Australian_Open-F-Jannik_Sinner-Alexander_Zverev,1
20250128-M-Montpellier-R32-Richard_Gasquet-Adrian_Mannarino,1
20250128-M-Montpellier-R32-Tallon_Griekspoor-Botic_Van_De_Zandschulp,1
20250129-M-Montpellier-R16-Christopher_Eubanks-Andrey_Rublev,2
20250130-M-Montpellier-R16-Jesper_De_Jong-Flavio_Cobolli,1
20250130-M-Montpellier-R16-Tallon_Griekspoor-Richard_Gasquet,1
20250131-M-Montpellier-QF-Jesper_De_Jong-Tallon_Griekspoor,1
20250131-M-Montpellier-QF-Nikoloz_Basilashvili-Andrey_Rublev,2
20250201-M-Davis_Cup_Qualifiers-RR-Hamad_Medjedovic-Elmer_Moller,2
20250201-M-Davis_Cup_Qualifiers-RR-Ugo_Humbert-Joao_Fonseca,1
20250201-M-Montpellier-SF-Aleksandar_Kovacevic-Andrey_Rublev,1
20250201-M-Montpellier-SF-Jesper_De_Jong-Felix_Auger_Aliassime,2
20250203-M-Rotterdam-R32-Daniil_Medvedev-Stan_Wawrinka,1
20250203-M-Rotterdam-R32-Hubert_Hurkacz-Flavio_Cobolli,1
20250203-M-Rotterdam-R32-Mattia_Bellucci-Mees_Rottgering,1
20250204-M-Rotterdam-R32-Andrey_Rublev-Zhizhen_Zhang,1
20250204-M-Rotterdam-R32-Carlos_Alcaraz-Botic_Van_De_Zandschulp,1
20250204-M-Rotterdam-R32-Lorenzo_Sonego-Holger_Rune,2
20250205-M-Chennai_CH-R32-Zsombor_Piros-Oleksandr_Ovcharenko,2
20250205-M-Dallas-R32-Kei_Nishikori-Tomas_Machac,2
20250205-M-Dallas-R32-Taylor_Fritz-Arthur_Rinderknech,1
20250205-M-Rotterdam-R16-Jiri_Lehecka-Hubert_Hurkacz,2
20250205-M-Rotterdam-R16-Mattia_Bellucci-Daniil_Medvedev,1
20250205-M-Rotterdam-R32-Tallon_Griekspoor-Matteo_Berrettini,1
20250206-M-Dallas-R16-Casper_Ruud-Michael_Mmoh,1
20250206-M-Rotterdam-R16-Andrea_Vavassori-Carlos_Alcaraz,2
20250206-M-Rotterdam-R16-Andrey_Rublev-Fabian_Marozsan,1
20250206-M-Rotterdam-R16-Jakub_Mensik-Alex_De_Minaur,2
20250206-M-Rotterdam-R16-Tallon_Griekspoor-Stefanos_Tsitsipas,2
20250207-M-Dallas-QF-Denis_Shapovalov-Tomas_Machac,1
20250207-M-Rotterdam-QF-Andrey_Rublev-Hubert_Hurkacz,2
20250207-M-Rotterdam-QF-Pedro_Martinez-Carlos_Alcaraz,2
20250207-M-Rotterdam-QF-Stefanos_Tsitsipas-Mattia_Bellucci,2
20250208-M-Dallas-SF-Denis_Shapovalov-Tommy_Paul,1
20250208-M-Rotterdam-SF-Alex_De_Minaur-Mattia_Bellucci,1
20250208-M-Rotterdam-SF-Hubert_Hurkacz-Carlos_Alcaraz,2
20250209-M-Dallas-F-Casper_Ruud-Denis_Shapovalov,2
20250209-M-Rotterdam-F-Alex_De_Minaur-Carlos_Alcaraz,2
20250210-M-Marseille-R32-Sebastian_Korda-Otto_Virtanen,2
20250212-M-Buenos_Aires-R16-Francisco_Cerundolo-Juan_Manuel_Cerundolo,1
20250212-M-Buenos_Aires-R32-Joao_Fonseca-Tomas_Martin_Etcheverry,1
20250212-M-Buenos_Aires-R32-Nicolas_Jarry-Diego_Schwartzman,2
20250212-M-Marseille-R16-Alexander_Bublik-Ugo_Humbert,2
20250213-M-Buenos_Aires-R16-Diego_Schwartzman-Pedro_Martinez,2
20250213-M-Buenos_Aires-R16-Federico_Coria-Joao_Fonseca,2
20250213-M-Buenos_Aires-R16-Lorenzo_Musetti-Corentin_Moutet,1
20250213-M-Marseille-R16-Hubert_Hurkacz-Zhizhen_Zhang,2
20250213-M-Marseille-R16-Pierre_Hugues_Herbert-Daniil_Medvedev,2
20250214-M-Buenos_Aires-QF-Mariano_Navone-Joao_Fonseca,2
20250214-M-Marseille-QF-Lorenzo_Sonego-Ugo_Humbert,2
20250215-M-Buenos_Aires-SF-Laslo_Djere-Joao_Fonseca,2
20250215-M-Marseille-SF-Ugo_Humbert-Zizou_Bergs,1
20250216-M-Buenos_Aires-F-Francisco_Cerundolo-Joao_Fonseca,2
20250216-M-Delray_Beach-F-Alejandro_Davidovich_Fokina-Miomir_Kecmanovic,2
20250216-M-Marseille-F-Hamad_Medjedovic-Ugo_Humbert,2
20250217-M-Brazzaville_CH-R32-Nicholas_Alan_Van_Aken-Andrej_Martin,2
20250217-M-Doha-R32-Marin_Cilic-Carlos_Alcaraz,2
20250218-M-Brazzaville_CH-R32-Kryce_Didier_Momo_Kassa-Max_Houkes,2
20250218-M-Doha-R32-Andrey_Rublev-Alexander_Bublik,1
20250218-M-Doha-R32-Novak_Djokovic-Matteo_Berrettini,2
20250218-M-Doha-R32-Stefanos_Tsitsipas-Hamad_Medjedovic,2
20250219-M-Doha-R16-Andrey_Rublev-Nuno_Borges,1
20250219-M-Doha-R16-Botic_Van_De_Zandschulp-Alex_De_Minaur,2
20250219-M-Doha-R16-Fabian_Marozsan-Jiri_Lehecka,2
20250219-M-Doha-R16-Luca_Nardi-Carlos_Alcaraz,2
20250219-M-Doha-R16-Tallon_Griekspoor-Matteo_Berrettini,2
20250219-M-Doha-R16-Zizou_Bergs-Daniil_Medvedev,2
20250220-M-Doha-QF-Andrey_Rublev-Alex_De_Minaur,1
20250220-M-Doha-QF-Jiri_Lehecka-Carlos_Alcaraz,1
20250222-M-Doha-F-Andrey_Rublev-Jack_Draper,1
20250223-M-Rio_de_Janeiro-F-Alexandre_Muller-Sebastian_Baez,2
20250224-M-Acapulco-R32-Casper_Ruud-Arthur_Rinderknech,1
20250224-M-Dubai-R32-Giovanni_Mpetshi_Perricard-Zhizhen_Zhang,1
20250224-M-Lugano_CH-R32-Mees_Rottgering-Beibit_Zhukayev,1
20250225-M-Acapulco-R32-Aleksandar_Vukic-Rodrigo_Pacheco_Mendez,2
20250225-M-Dubai-R32-Gael_Monfils-Matteo_Berrettini,2
20250225-M-Dubai-R32-Roman_Safiullin-Tallon_Griekspoor,2
20250225-M-Dubai-R32-Ugo_Humbert-Jiri_Lehecka,1
20250226-M-Acapulco-R16-Learner_Tien-Alexander_Zverev,1
20250226-M-Dubai-R16-Christopher_Oconnell-Matteo_Berrettini,2
20250226-M-Dubai-R16-Giovanni_Mpetshi_Perricard-Daniil_Medvedev,2
20250227-M-Dubai-QF-Daniil_Medvedev-Tallon_Griekspoor,2
20250228-M-Dubai-SF-Tallon_Griekspoor-Stefanos_Tsitsipas,2
20250228-M-Lugano_CH-QF-Murphy_Cassone-Luca_Van_Assche,1
20250304-M-Hersonissos_CH-R32-Juan_Carlos_Prado_Angelo-Stefanos_Sakellaridis,2
20250305-M-Indian_Wells_Masters-R128-Tallon_Griekspoor-Miomir_Kecmanovic,1
20250306-M-Indian_Wells_Masters-R128-Lorenzo_Sonego-David_Goffin,2
20250306-M-Indian_Wells_Masters-R128-Nick_Kyrgios-Botic_Van_De_Zandschulp,2
20250307-M-Indian_Wells_Masters-R64-Casper_Ruud-Marcos_Giron,2
20250307-M-Indian_Wells_Masters-R64-Gabriel_Diallo-Arthur_Fils,2
20250307-M-Indian_Wells_Masters-R64-Lorenzo_Musetti-Roman_Safiullin,1
20250307-M-Indian_Wells_Masters-R64-Stefanos_Tsitsipas-Thiago_Seyboth_Wild,1
20250307-M-Indian_Wells_Masters-R64-Tallon_Griekspoor-Alexander_Zverev,1
20250308-M-Indian_Wells_Masters-R64-Hubert_Hurkacz-Hugo_Gaston,1
20250308-M-Indian_Wells_Masters-R64-Joao_Fonseca-Jack_Draper,2
20250308-M-Indian_Wells_Masters-R64-Matteo_Arnaldi-Andrey_Rublev,1
20250308-M-Indian_Wells_Masters-R64-Novak_Djokovic-Botic_Van_De_Zandschulp,2
20250308-M-Indian_Wells_Masters-R64-Quentin_Halys-Carlos_Alcaraz,2
20250309-M-Indian_Wells_Masters-R32-Arthur_Fils-Lorenzo_Musetti,1
20250309-M-Indian_Wells_Masters-R32-Giovanni_Mpetshi_Perricard-Tallon_Griekspoor,2
20250309-M-Kigali_CH-F-Guy_Den_Ouden-Valentin_Royer,2
20250310-M-Hersonissos_CH-R32-Stefanos_Sakellaridis-Nikolas_Sanchez_Izquierdo,1
20250310-M-Indian_Wells_Masters-R32-Denis_Shapovalov-Carlos_Alcaraz,2
20250310-M-Indian_Wells_Masters-R32-Francisco_Cerundolo-Botic_Van_De_Zandschulp,1
20250310-M-Indian_Wells_Masters-R32-Grigor_Dimitrov-Gael_Monfils,1
20250310-M-Indian_Wells_Masters-R32-Hubert_Hurkacz-Alex_De_Minaur,2
20250310-M-Indian_Wells_Masters-R32-Matteo_Arnaldi-Brandon_Nakashima,2
20250311-M-Indian_Wells_Masters-R16-Arthur_Fils-Marcos_Giron,1
20250311-M-Indian_Wells_Masters-R16-Stefanos_Tsitsipas-Holger_Rune,2
20250311-M-Indian_Wells_Masters-R16-Yosuke_Watanuki-Tallon_Griekspoor,2
20250312-M-Cap_Cana_CH-R32-Thiago_Seyboth_Wild-Nicolas_Mejia,2
20250312-M-Indian_Wells_Masters-R16-Daniil_Medvedev-Tommy_Paul,1
20250312-M-Indian_Wells_Masters-R16-Grigor_Dimitrov-Carlos_Alcaraz,2
20250313-M-Indian_Wells_Masters-QF-Arthur_Fils-Daniil_Medvedev,2
20250313-M-Indian_Wells_Masters-QF-Carlos_Alcaraz-Francisco_Cerundolo,1
20250313-M-Indian_Wells_Masters-QF-Holger_Rune-Tallon_Griekspoor,1
20250314-M-Indian_Wells_Masters-QF-Ben_Shelton-Jack_Draper,2
20250314-M-Phoenix_CH-QF-Alexander_Bublik-Corentin_Moutet,1
20250315-M-Indian_Wells_Masters-SF-Daniil_Medvedev-Holger_Rune,2
20250315-M-Indian_Wells_Masters-SF-Jack_Draper-Carlos_Alcaraz,1
20250316-M-Cherbourg_CH-F-Pierre_Hugues_Herbert-Jelle_Sels,1
20250316-M-Indian_Wells_Masters-F-Holger_Rune-Jack_Draper,2
20250316-M-Phoenix_CH-F-Alexander_Bublik-Joao_Fonseca,2
20250319-M-Miami_Masters-R128-Alexander_Bublik-Sebastian_Baez,1
20250319-M-Miami_Masters-R128-Francisco_Comesana-Federico_Cina,2
20250319-M-Miami_Masters-R128-Gael_Monfils-Fabian_Marozsan,1
20250320-M-Merida_CH-R16-Dmitry_Popko-Juan_Carlos_Prado_Angelo,2
20250320-M-Miami_Masters-R128-Coleman_Wong-Daniel_Altmaier,1
20250320-M-Miami_Masters-R128-Learner_Tien-Joao_Fonseca,2
20250320-M-Miami_Masters-R128-Yoshihito_Nishioka-Hugo_Gaston,1
20250321-M-Miami_Masters-R64-Casper_Ruud-Miomir_Kecmanovic,1
20250321-M-Miami_Masters-R64-Grigor_Dimitrov-Federico_Cina,1
20250321-M-Miami_Masters-R64-Jaume_Munar-Daniil_Medvedev,1
20250321-M-Miami_Masters-R64-Novak_Djokovic-Rinky_Hijikata,1
20250322-M-Miami_Masters-R64-Ben_Shelton-Coleman_Wong,2
20250322-M-Miami_Masters-R64-Matteo_Arnaldi-Tomas_Machac,2
20250322-M-Miami_Masters-R64-Reilly_Opelka-Holger_Rune,1
20250322-M-Miami_Masters-R64-Ugo_Humbert-Joao_Fonseca,2
20250323-M-Miami_Masters-R32-Alejandro_Tabilo-Casper_Ruud,2
20250323-M-Miami_Masters-R32-Gael_Monfils-Jaume_Munar,1
20250323-M-Murcia_CH-F-Jesper_De_Jong-Carlos_Taberner,2
20250324-M-Miami_Masters-R32-Alex_De_Minaur-Joao_Fonseca,1
20250324-M-Miami_Masters-R32-Taylor_Fritz-Denis_Shapovalov,1
20250325-M-Miami_Masters-R16-Novak_Djokovic-Lorenzo_Musetti,1
20250326-M-Miami_Masters-QF-Grigor_Dimitrov-Francisco_Cerundolo,1
20250326-M-Miami_Masters-R16-Alexander_Zverev-Arthur_Fils,2
20250327-M-Miami_Masters-QF-Jakub_Mensik-Arthur_Fils,1
20250327-M-Miami_Masters-QF-Novak_Djokovic-Sebastian_Korda,1
20250328-M-Miami_Masters-QF-Taylor_Fritz-Matteo_Berrettini,1
20250328-M-Miami_Masters-SF-Novak_Djokovic-Grigor_Dimitrov,1
20250328-M-Miami_Masters-SF-Taylor_Fritz-Jakub_Mensik,2
20250329-M-Girona_CH-SF-Jesper_De_Jong-Marin_Cilic,2
20250329-M-Miami_Masters-F-Jakub_Mensik-Novak_Djokovic,1
20250330-M-Girona_CH-F-Marin_Cilic-Elmer_Moller,1
20250401-M-Marrakech-R32-Jesper_De_Jong-Elliot_Benchetrit,1
20250404-M-Campinas_CH-QF-Alvaro_Guillen_Meza-Juan_Carlos_Prado_Angelo,1
20250404-M-Marrakech-QF-Tallon_Griekspoor-Mattia_Bellucci,1
20250405-M-Houston-SF-Jenson_Brooksby-Tommy_Paul,1
20250405-M-Marrakech-SF-Tallon_Griekspoor-Kamil_Majchrzak,1
20250406-M-Bucharest-F-Sebastian_Baez-Flavio_Cobolli,2
20250406-M-Houston-F-Jenson_Brooksby-Frances_Tiafoe,1
20250406-M-Marrakech-F-Tallon_Griekspoor-Luciano_Darderi,2
20250407-M-Monte_Carlo_Masters-R64-Daniil_Medvedev-Karen_Khachanov,1
20250407-M-Monte_Carlo_Masters-R64-Jiri_Lehecka-Sebastian_Korda,1
20250407-M-Monte_Carlo_Masters-R64-Stan_Wawrinka-Alejandro_Tabilo,2
20250408-M-Monte_Carlo_Masters-R32-Stefanos_Tsitsipas-Jordan_Thompson,1
20250409-M-Monte_Carlo_Masters-R32-Alejandro_Tabilo-Novak_Djokovic,1
20250409-M-Monte_Carlo_Masters-R32-Casper_Ruud-Roberto_Bautista_Agut,1
20250409-M-Monte_Carlo_Masters-R32-Flavio_Cobolli-Arthur_Fils,2
20250409-M-Monte_Carlo_Masters-R32-Francisco_Cerundolo-Carlos_Alcaraz,2
20250409-M-Monte_Carlo_Masters-R32-Lorenzo_Musetti-Jiri_Lehecka,1
20250410-M-Monte_Carlo_Masters-R16-Andrey_Rublev-Arthur_Fils,2
20250410-M-Monte_Carlo_Masters-R16-Casper_Ruud-Alexei_Popyrin,2
20250410-M-Monte_Carlo_Masters-R16-Daniil_Medvedev-Alex_De_Minaur,2
20250410-M-Monte_Carlo_Masters-R16-Lorenzo_Musetti-Matteo_Berrettini,1
20250411-M-Monte_Carlo_Masters-QF-Alejandro_Davidovich_Fokina-Alexei_Popyrin,1
20250411-M-Monte_Carlo_Masters-QF-Carlos_Alcaraz-Arthur_Fils,1
20250411-M-Monte_Carlo_Masters-QF-Stefanos_Tsitsipas-Lorenzo_Musetti,2
20250412-M-Monte_Carlo_Masters-SF-Carlos_Alcaraz-Alejandro_Davidovich_Fokina,1
20250412-M-Monte_Carlo_Masters-SF-Lorenzo_Musetti-Alex_De_Minaur,1
20250415-M-Barcelona-R32-Reilly_Opelka-Stefanos_Tsitsipas,2
20250416-M-Barcelona-R16-Arthur_Fils-Pedro_Martinez,1
20250417-M-Barcelona-R16-Laslo_Djere-Carlos_Alcaraz,2
20250418-M-Barcelona-QF-Casper_Ruud-Holger_Rune,2
20250419-M-Barcelona-SF-Arthur_Fils-Carlos_Alcaraz,2
20250420-M-Barcelona-F-Holger_Rune-Carlos_Alcaraz,1
20250423-M-Madrid_Masters-R128-Giovanni_Mpetshi_Perricard-Mariano_Navone,2
20250424-M-Madrid_Masters-R128-Elmer_Moller-Joao_Fonseca,2
20250425-M-Madrid_Masters-R64-Hubert_Hurkacz-Benjamin_Bonzi,2
20250425-M-Madrid_Masters-R64-Taylor_Fritz-Christopher_Oconnell,1
20250426-M-Madrid_Masters-R64-Matteo_Arnaldi-Novak_Djokovic,1
20250426-M-Madrid_Masters-R64-Matteo_Berrettini-Marcos_Giron,1
20250426-M-Madrid_Masters-R64-Tomas_Machac-Jacob_Fearnley,2
20250426-M-Madrid_Masters-R64-Tommy_Paul-Joao_Fonseca,1
20250427-M-Madrid_Masters-R32-Andrey_Rublev-Alexander_Bublik,2
20250427-M-Madrid_Masters-R32-Ben_Shelton-Jakub_Mensik,2
20250427-M-Madrid_Masters-R32-Casper_Ruud-Sebastian_Korda,1
20250429-M-Madrid_Masters-R16-Jakub_Mensik-Alexander_Bublik,1
20250429-M-Madrid_Masters-R16-Taylor_Fritz-Casper_Ruud,2
20250429-M-Madrid_Masters-R32-Stefanos_Tsitsipas-Lorenzo_Musetti,2
20250430-M-Madrid_Masters-R16-Alex_De_Minaur-Lorenzo_Musetti,2
20250501-M-Madrid_Masters-QF-Casper_Ruud-Daniil_Medvedev,1
20250501-M-Madrid_Masters-QF-Gabriel_Diallo-Lorenzo_Musetti,2
20250502-M-Madrid_Masters-SF-Casper_Ruud-Francisco_Cerundolo,1
20250502-M-Madrid_Masters-SF-Jack_Draper-Lorenzo_Musetti,1
20250504-M-Aix_En_Provence_CH-F-Stan_Wawrinka-Borna_Coric,2
20250504-M-Madrid_Masters-F-Casper_Ruud-Jack_Draper,1
20250507-M-Rome_Masters-R128-Tallon_Griekspoor-Miomir_Kecmanovic,1
20250508-M-Rome_Masters-R128-Fabian_Marozsan-Joao_Fonseca,1
20250508-M-Rome_Masters-R128-Jesper_De_Jong-Alexander_Shevchenko,1
20250509-M-Rome_Masters-R64-Dusan_Lajovic-Carlos_Alcaraz,2
20250509-M-Rome_Masters-R64-Lorenzo_Musetti-Otto_Virtanen,1
20250509-M-Rome_Masters-R64-Tallon_Griekspoor-Arthur_Fils,2
20250509-M-Rome_Masters-R64-Vilius_Gaubas-Denis_Shapovalov,1
20250510-M-Rome_Masters-R64-Ben_Shelton-Jaume_Munar,2
20250510-M-Rome_Masters-R64-Casper_Ruud-Alexander_Bublik,1
20250510-M-Rome_Masters-R64-Hubert_Hurkacz-Pedro_Martinez,1
20250511-M-Prague_CH-F-Guy_Den_Ouden-Filip_Misolic,2
20250511-M-Rome_Masters-R32-Holger_Rune-Corentin_Moutet,2
20250511-M-Rome_Masters-R32-Stefanos_Tsitsipas-Arthur_Fils,2
20250512-M-Rome_Masters-R32-Hubert_Hurkacz-Marcos_Giron,1
20250513-M-Rome_Masters-R16-Jakub_Mensik-Hubert_Hurkacz,2
20250514-M-Rome_Masters-QF-Jack_Draper-Carlos_Alcaraz,2
20250514-M-Rome_Masters-QF-Lorenzo_Musetti-Alexander_Zverev,1
20250514-M-Rome_Masters-R16-Casper_Ruud-Jaume_Munar,1
20250515-M-Rome_Masters-QF-Casper_Ruud-Jannik_Sinner,2
20250515-M-Rome_Masters-QF-Hubert_Hurkacz-Tommy_Paul,2
20250515-M-Rome_Masters-R16-Francisco_Cerundolo-Jannik_Sinner,2
20250516-M-Rome_Masters-SF-Lorenzo_Musetti-Carlos_Alcaraz,2
20250516-M-Rome_Masters-SF-Tommy_Paul-Jannik_Sinner,2
20250518-M-Rome_Masters-F-Jannik_Sinner-Carlos_Alcaraz,2
20250520-M-Geneva-R32-Hubert_Hurkacz-Arthur_Cazaux,1
20250520-M-Hamburg-R32-Daniel_Altmaier-Felix_Auger_Aliassime,2
20250521-M-Geneva-R16-Hubert_Hurkacz-Arthur_Rinderknech,1
20250522-M-Geneva-QF-Hubert_Hurkacz-Taylor_Fritz,1
20250523-M-Geneva-SF-Hubert_Hurkacz-Sebastian_Ofner,1
20250523-M-Roland_Garros-Q3-Maximilian_Marterer-Federico_Arnaboldi,1
20250524-M-Geneva-F-Hubert_Hurkacz-Novak_Djokovic,2
20250525-M-Roland_Garros-R128-Ben_Shelton-Lorenzo_Sonego,1
20250525-M-Roland_Garros-R128-Brandon_Nakashima-Mariano_Navone,2
20250525-M-Roland_Garros-R128-Giovanni_Mpetshi_Perricard-Zizou_Bergs,1
20250525-M-Roland_Garros-R128-Kyrian_Jacquet-Nuno_Borges,2
20250525-M-Roland_Garros-R128-Tommy_Paul-Elmer_Moller,1
20250525-M-Roland_Garros-R128-Valentin_Royer-Daniel_Elahi_Galan,2
20250525-M-Roland_Garros-R128-Yannick_Hanfmann-Lorenzo_Musetti,2
20250526-M-Roland_Garros-R128-Alejandro_Tabilo-Arthur_Cazaux,1
20250526-M-Roland_Garros-R128-Arthur_Fils-Nicolas_Jarry,1
20250526-M-Roland_Garros-R128-Carlos_Alcaraz-Giulio_Zeppieri,1
20250526-M-Roland_Garros-R128-Casper_Ruud-Albert_Ramos,1
20250526-M-Roland_Garros-R128-Jannik_Sinner-Arthur_Rinderknech,1
20250526-M-Roland_Garros-R128-Roberto_Bautista_Agut-Holger_Rune,2
20250526-M-Roland_Garros-R128-Stefanos_Tsitsipas-Tomas_Martin_Etcheverry,1
20250526-M-Roland_Garros-R128-Taylor_Fritz-Daniel_Altmaier,2
20250526-M-Roland_Garros-R128-Terence_Atmane-Richard_Gasquet,2
20250526-M-Roland_Garros-R128-Ugo_Blanchet-Hugo_Gaston,2
20250527-M-Roland_Garros-R128-Cameron_Norrie-Daniil_Medvedev,1
